"Source","RelativePath","LengthBytes","Reason"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_03 8 0 0.wav","560684","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_03 9 0 0.wav","529964","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 0 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 1 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 10 0 0.wav","768044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 11 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 12 0 0.wav","1152044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 13 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 14 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 15 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 16 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 17 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 18 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 19 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 2 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 3 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 4 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 5 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 6 0 0.wav","768044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 7 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 8 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\flyby\SW01_Vehicles_TIE_PassBys_VAR_04 9 0 0.wav","960044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_01.wav","21642","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_02.wav","21836","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_03.wav","17590","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_04.wav","18714","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_05.wav","28834","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_06.wav","27688","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_07.wav","29972","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_08.wav","25276","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_09.wav","16408","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_10.wav","24764","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_11.wav","23890","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_12.wav","22530","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Move_13.wav","31824","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Select_01.wav","36384","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Select_03.wav","33926","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Ground_Select_07.wav","27390","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Move_01.wav","14958","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Move_02.wav","25696","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Move_03.wav","25236","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Move_04.wav","30514","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\E_TIE_Fighter_Select_04.wav","21438","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_ln\spawnvoice\folder.set","60","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\engine.wav","1677476","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\engine_start.wav","335918","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\engine_stop.wav","335918","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\folder.set","62","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\move.wav","1677476","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\death\EXP_TIE_FIGHTER_1.WAV","180780","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\death\EXP_TIE_FIGHTER_2.WAV","232950","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\folder.set","54","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 0 0 0.wav","985900","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 1 0 0.wav","760364","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 10 0 0.wav","953900","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 11 0 0.wav","956460","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 12 0 0.wav","944684","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 13 0 0.wav","944044","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 14 0 0.wav","976940","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 15 0 0.wav","959788","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 16 0 0.wav","953004","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 17 0 0.wav","962604","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 18 0 0.wav","777772","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 19 0 0.wav","1145644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 2 0 0.wav","958252","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 3 0 0.wav","961580","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 4 0 0.wav","980012","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 5 0 0.wav","983852","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 6 0 0.wav","957996","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 7 0 0.wav","965676","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 8 0 0.wav","956204","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\flyby\SW02_Vehicles_TIEBomber_PassBy_01 9 0 0.wav","924204","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Attack_01.wav","34260","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Attack_02.wav","25652","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Attack_03.wav","44646","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Attack_04.wav","26430","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Attack_01.wav","30226","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Attack_02.wav","27270","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Attack_03.wav","28068","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Attack_05.wav","30450","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Attack_06.wav","21382","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_01.wav","20368","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_04.wav","16286","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_05.wav","15726","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_06.wav","16848","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_07.wav","35214","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_08.wav","25100","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_09.wav","20392","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Move_10.wav","31222","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Select_03.wav","19476","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Select_04.wav","20230","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Select_06.wav","33228","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Select_07.wav","17714","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Ground_Select_08.wav","25818","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Move_01.wav","20640","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Move_02.wav","25072","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Move_03.wav","29778","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Move_04.wav","29210","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Select_01.wav","31952","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Select_02.wav","22402","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Select_03.wav","30428","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\E_TIE_Bomber_Select_04.wav","33346","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\tie_sa\spawnvoice\folder.set","60","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\death.WAV","179756","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\engine.wav","4247084","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\folder.set","62","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\move.wav","4247084","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\folder.set","54","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 1 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 12 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 13 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 14 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 15 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 2 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 4 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 5 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 6 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 7 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 8 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_01 9 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_02 0 0 0.wav","921644","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\flyby\SW01_Vehicles_X-Wing_PassBys_VAR_02 1 0 0.wav","883376","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\folder.set","60","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Attack_01.wav","38148","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Attack_02.wav","16926","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Attack_03.wav","40726","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Attack_04.wav","21490","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Move_01.wav","36436","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Move_02.wav","10496","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Move_03.wav","24680","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\vehicle\airborne\x-wing\spawnvoice\R_X_Wing_Move_04.wav","17214","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s1\1p\25mm_t1b\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s1\3p\25mm_t1b\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s1\d1\25mm_t1b\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s1\d2\25mm_t1b\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s1\d3\25mm_t1b\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 1A.wav","263892","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 1B.wav","246686","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 1C.wav","52450","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 2A.wav","257048","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 2B.wav","90484","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 2C.wav","74412","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 2D.wav","103236","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_tie_mauler\TIE Laser 2E.wav","175916","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\30mm_xwing\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\40mm_tie_in\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\1p\40mm_tie_ln\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\3p\30mm_xwing\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\3p\40mm_tie_in\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\3p\40mm_tie_ln\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d1\30mm_xwing\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d1\40mm_tie_in\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d1\40mm_tie_ln\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d2\30mm_xwing\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d2\40mm_tie_in\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d2\40mm_tie_ln\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d3\30mm_xwing\GUN_X_WING_1.WAV","19692","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d3\40mm_tie_in\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s2\d3\40mm_tie_ln\GUN_TIE_FIGHTER_2.WAV","201296","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\1p\85mm_tie_crawler\Juggernaut_topturret1.wav","157718","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\1p\85mm_tie_crawler\Juggernaut_topturret2.wav","107794","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\3p\85mm_tie_crawler\Juggernaut_topturret1.wav","157718","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\3p\85mm_tie_crawler\Juggernaut_topturret2.wav","107794","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\d1\85mm_tie_crawler\Juggernaut_topturret1.wav","157718","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\d1\85mm_tie_crawler\Juggernaut_topturret2.wav","107794","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\d2\85mm_tie_crawler\Juggernaut_topturret1.wav","157718","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\d2\85mm_tie_crawler\Juggernaut_topturret2.wav","107794","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\d3\85mm_tie_crawler\Juggernaut_topturret1.wav","157718","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\cannon\s4\d3\85mm_tie_crawler\Juggernaut_topturret2.wav","107794","TIE or X-wing path keyword"
"shattered-galaxy","resource\sound\weapon\shot\reactive\tie_sa_bomb\tx130_missile.wav","146380","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_advancedx1_body.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_advancedx1_body_sp.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_advancedx1_wing.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_advancedx1_wing_sp.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_bomber.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_bomber_sp.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\Tie_Fighter_body#2.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_fighter_body.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_fighter_body_sp.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_fighter_cockpit_window_sp.dds","524416","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\Tie_Fighter_Wing#2.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_fighter_wing.dds","2097280","TIE or X-wing path keyword"
"shattered-galaxy","resource\texture\common\[dif]\SW\imp\tie_fighter_wing_sp.dds","2097280","TIE or X-wing path keyword"
